file_path,emotion,intensity,gender,actor_id,augmentation,audio,sr
,disgust,normal,female,14,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.5486308e-06
 -2.4476183e-06  2.1481496e-06]",22050.0
,disgust,normal,female,14,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.2375242e-07
 -6.1659343e-06 -6.1487449e-06]",22050.0
,disgust,normal,female,14,noise,"[ 0.00019914 -0.00093036  0.00062068 ... -0.00639028 -0.00269207
 -0.00099146]",22050.0
./Actor_14\03-01-07-01-02-01-14.wav,disgust,normal,female,14,original,,
,disgust,normal,female,14,pitch,"[-8.9501077e-07  1.5192586e-06 -1.6164925e-06 ...  4.6370420e-05
  7.5471500e-05  7.4817086e-05]",22050.0
,disgust,normal,female,14,stretch,"[-6.21918957e-07  1.05225536e-06 -1.40828922e-06 ... -1.05100495e-04
 -9.34531854e-05 -1.08370208e-04]",22050.0
,disgust,normal,female,14,noise,"[-0.00177269 -0.00366268 -0.00163196 ...  0.00587555 -0.0037878
 -0.00352141]",22050.0
./Actor_14\03-01-07-01-02-02-14.wav,disgust,normal,female,14,original,,
,disgust,normal,female,14,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.8676528e-07
 -3.5135868e-06  5.8808615e-07]",22050.0
,disgust,normal,female,14,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.9386608e-06
  1.0525856e-06 -4.7873755e-07]",22050.0
,disgust,normal,female,14,noise,"[-0.00083751  0.00528035  0.0016287  ... -0.00257753 -0.0013302
  0.0058132 ]",22050.0
./Actor_14\03-01-07-02-01-01-14.wav,disgust,strong,female,14,original,,
,disgust,strong,female,14,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.8026157e-07
  3.3299505e-06  6.8117322e-07]",22050.0
,disgust,strong,female,14,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.0238002e-06
  5.3114391e-06 -4.3655914e-06]",22050.0
,disgust,strong,female,14,noise,"[-0.00970338  0.00271069 -0.00602899 ...  0.00233107  0.00243254
  0.00207   ]",22050.0
./Actor_14\03-01-07-02-01-02-14.wav,disgust,strong,female,14,original,,
,disgust,strong,female,14,pitch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.4644014e-06 3.9964957e-06
 1.2937307e-06]",22050.0
,disgust,strong,female,14,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.6604666e-06 1.1633503e-05
 2.0430860e-05]",22050.0
,disgust,strong,female,14,noise,"[-0.00943848 -0.00094387  0.00399213 ... -0.006012    0.0029379
 -0.00480322]",22050.0
./Actor_14\03-01-07-02-02-01-14.wav,disgust,strong,female,14,original,,
,disgust,strong,female,14,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.5575692e-06
  2.2288998e-07  2.4276903e-06]",22050.0
,disgust,strong,female,14,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.0037317e-06
 -2.0120212e-06  7.0505598e-07]",22050.0
,disgust,strong,female,14,noise,"[-0.00183272  0.00703702 -0.00123798 ...  0.00077492 -0.0088371
 -0.0032665 ]",22050.0
./Actor_14\03-01-07-02-02-02-14.wav,disgust,strong,female,14,original,,
,disgust,strong,female,14,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.9968468e-06
 -1.8057968e-06  3.2870020e-07]",22050.0
,disgust,strong,female,14,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.2292477e-06
 -1.0248176e-06 -1.2207478e-06]",22050.0
,disgust,strong,female,14,noise,"[ 8.17220256e-03  4.31593250e-03 -7.68684829e-05 ...  2.38281146e-03
  1.62480478e-03 -1.56802313e-02]",22050.0
./Actor_14\03-01-08-01-01-01-14.wav,surprised,normal,female,14,original,,
,surprised,normal,female,14,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.5153812e-06
 -1.3238713e-07  8.1720884e-07]",22050.0
,surprised,normal,female,14,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.7948389e-07 3.3755896e-07
 3.5829862e-06]",22050.0
,surprised,normal,female,14,noise,"[ 5.40324973e-03  2.09571458e-04  5.29140711e-03 ... -3.07137472e-03
  4.52851520e-05 -6.38874762e-03]",22050.0
./Actor_14\03-01-08-01-01-02-14.wav,surprised,normal,female,14,original,,
,surprised,normal,female,14,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.5269516e-06
  1.6275666e-06 -4.4789249e-06]",22050.0
,surprised,normal,female,14,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.2979623e-06 1.3745660e-06
 4.1595067e-06]",22050.0
,surprised,normal,female,14,noise,"[ 0.00165609  0.00479549  0.00148473 ... -0.0046885  -0.00152432
 -0.00829066]",22050.0
./Actor_14\03-01-08-01-02-01-14.wav,surprised,normal,female,14,original,,
,surprised,normal,female,14,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.1141846e-05
  5.1646830e-06 -6.9741550e-06]",22050.0
,surprised,normal,female,14,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.1786118e-06
  3.4591055e-06 -4.6467067e-06]",22050.0
,surprised,normal,female,14,noise,"[-0.00486722 -0.00705346  0.00353427 ... -0.00626208 -0.00689538
  0.00169819]",22050.0
./Actor_14\03-01-08-01-02-02-14.wav,surprised,normal,female,14,original,,
,surprised,normal,female,14,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.3323928e-06
  2.1053972e-06  6.2812524e-07]",22050.0
,surprised,normal,female,14,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.4712120e-06
 -4.9464375e-06 -1.5940833e-06]",22050.0
,surprised,normal,female,14,noise,"[ 0.00888626 -0.00086624 -0.00508537 ... -0.01144587 -0.00032114
 -0.00310004]",22050.0
./Actor_14\03-01-08-02-01-01-14.wav,surprised,strong,female,14,original,,
,surprised,strong,female,14,pitch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.5619370e-06 1.7215086e-06
 2.1393396e-06]",22050.0
,surprised,strong,female,14,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.9249952e-06
  4.8993982e-08 -1.6997645e-06]",22050.0
,surprised,strong,female,14,noise,"[-0.00846813  0.00516612 -0.00035919 ... -0.00559629  0.00704956
  0.00287462]",22050.0
./Actor_14\03-01-08-02-01-02-14.wav,surprised,strong,female,14,original,,
,surprised,strong,female,14,pitch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.4904087e-06 1.3095094e-05
 3.6074198e-06]",22050.0
,surprised,strong,female,14,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -9.8869987e-06
 -9.2302826e-06 -1.1878014e-05]",22050.0
,surprised,strong,female,14,noise,"[ 0.00235581  0.00017013 -0.00895359 ... -0.00096572  0.00619404
  0.00133828]",22050.0
./Actor_14\03-01-08-02-02-01-14.wav,surprised,strong,female,14,original,,
,surprised,strong,female,14,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  6.7125347e-07
 -9.3373569e-07  1.2353174e-06]",22050.0
,surprised,strong,female,14,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.8160625e-06
 -6.5656418e-06 -6.1534729e-06]",22050.0
,surprised,strong,female,14,noise,"[-0.00201403 -0.00144931  0.00403665 ... -0.0005006  -0.00145312
 -0.0121852 ]",22050.0
./Actor_14\03-01-08-02-02-02-14.wav,surprised,strong,female,14,original,,
,surprised,strong,female,14,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.1334604e-06
  5.0094388e-07 -5.3562590e-06]",22050.0
,surprised,strong,female,14,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  4.2944393e-06
  4.2155848e-06 -3.1519064e-06]",22050.0
,surprised,strong,female,14,noise,"[-0.00065798 -0.00586612  0.00627896 ... -0.00157112  0.0008
  0.01126939]",22050.0
./Actor_15\03-01-01-01-01-01-15.wav,neutral,normal,male,15,original,,
,neutral,normal,male,15,pitch,"[ 4.4110729e-07 -5.4525862e-07  7.2085055e-07 ...  1.9618379e-05
  3.5448251e-05  2.0261834e-05]",22050.0
,neutral,normal,male,15,stretch,"[ 6.01590600e-08 -1.06990036e-07  3.13286222e-07 ... -1.90325172e-05
 -1.90875562e-05 -2.01378316e-05]",22050.0
,neutral,normal,male,15,noise,"[-0.00265991 -0.00869566 -0.00706291 ... -0.00155636 -0.0002653
  0.00456164]",22050.0
./Actor_15\03-01-01-01-01-02-15.wav,neutral,normal,male,15,original,,
,neutral,normal,male,15,pitch,"[-7.2327348e-06 -9.7816119e-06 -2.7241278e-05 ... -4.7198446e-05
 -5.6349360e-05 -4.6067813e-05]",22050.0
,neutral,normal,male,15,stretch,"[-9.7728953e-06 -6.8305485e-06 -2.6084939e-05 ... -1.8597651e-05
 -2.5449568e-05 -1.7197346e-05]",22050.0
,neutral,normal,male,15,noise,"[-1.25312881e-02  3.42358959e-04 -4.40659123e-03 ...  3.07449987e-03
  1.06000746e-05 -7.76711636e-03]",22050.0
./Actor_15\03-01-01-01-02-01-15.wav,neutral,normal,male,15,original,,
,neutral,normal,male,15,pitch,"[ 2.8345391e-07 -1.7163442e-08  2.9239462e-07 ...  1.4106275e-05
  1.6085916e-05  1.0437532e-05]",22050.0
,neutral,normal,male,15,stretch,"[ 8.6929504e-09  3.0564354e-07 -8.9949800e-08 ... -7.7082499e-05
 -7.5902928e-05 -8.1280035e-05]",22050.0
,neutral,normal,male,15,noise,"[-0.00506218 -0.00673489 -0.00569964 ... -0.00568572 -0.01111748
  0.00609141]",22050.0
./Actor_15\03-01-01-01-02-02-15.wav,neutral,normal,male,15,original,,
,neutral,normal,male,15,pitch,"[ 2.4857461e-06 -4.3516775e-06 -1.6777860e-05 ...  5.9275844e-06
  1.8248344e-05  9.4722645e-06]",22050.0
,neutral,normal,male,15,stretch,"[ 1.0888482e-06 -1.4623163e-06 -1.6880778e-05 ...  2.0685609e-05
  1.6170605e-05  2.3295914e-05]",22050.0
,neutral,normal,male,15,noise,"[-0.00447733 -0.00019188 -0.00147716 ...  0.00329749  0.00185954
  0.00432698]",22050.0
./Actor_15\03-01-02-01-01-01-15.wav,calm,normal,male,15,original,,
,calm,normal,male,15,pitch,"[-5.9330581e-05 -6.7285306e-05 -1.0149264e-05 ... -8.7457120e-06
 -1.4997810e-05 -2.5472717e-05]",22050.0
,calm,normal,male,15,stretch,"[-6.5950633e-05 -6.8003268e-05 -2.3860881e-05 ... -8.8427714e-06
 -1.0049144e-05 -8.6196824e-06]",22050.0
,calm,normal,male,15,noise,"[ 0.00299604  0.00682198  0.00930424 ... -0.00110623 -0.00388542
 -0.0008542 ]",22050.0
./Actor_15\03-01-02-01-01-02-15.wav,calm,normal,male,15,original,,
,calm,normal,male,15,pitch,"[ 4.9648935e-07 -8.4830026e-07  1.8612170e-07 ...  2.1529821e-05
  1.9466663e-05  6.5876629e-06]",22050.0
,calm,normal,male,15,stretch,"[ 1.8319770e-07 -5.1576217e-07 -4.4581395e-08 ... -1.5676295e-06
  1.2650457e-06  1.2855074e-06]",22050.0
,calm,normal,male,15,noise,"[ 0.00553963  0.01140875  0.00606383 ...  0.00292676 -0.00358039
  0.00335508]",22050.0
./Actor_15\03-01-02-01-02-01-15.wav,calm,normal,male,15,original,,
,calm,normal,male,15,pitch,"[ 2.8985347e-05  6.7462679e-05  3.8863742e-05 ... -5.7293614e-04
 -6.3484156e-04 -5.0212652e-04]",22050.0
,calm,normal,male,15,stretch,"[ 2.6697346e-05  7.0059381e-05  4.4402423e-05 ... -3.8085188e-04
 -3.9842122e-04 -3.9881712e-04]",22050.0
,calm,normal,male,15,noise,"[-0.00074624  0.00456986  0.002519   ... -0.0116012  -0.00216244
 -0.00207239]",22050.0
./Actor_15\03-01-02-01-02-02-15.wav,calm,normal,male,15,original,,
,calm,normal,male,15,pitch,"[ 3.6910936e-07 -2.8112260e-07  2.0893091e-07 ... -5.7404388e-05
 -5.5168224e-05 -5.6024855e-05]",22050.0
,calm,normal,male,15,stretch,"[ 2.4166511e-07 -2.3857646e-07  2.5212660e-07 ... -7.0209203e-06
 -5.0732970e-06 -1.3550043e-05]",22050.0
,calm,normal,male,15,noise,"[ 0.00276051  0.00194739  0.00025861 ...  0.00067387 -0.00661177
 -0.0054575 ]",22050.0
./Actor_15\03-01-02-02-01-01-15.wav,calm,strong,male,15,original,,
,calm,strong,male,15,pitch,"[-7.8075374e-08 -2.8539156e-07 -5.1130751e-08 ...  4.4339584e-05
  4.5490619e-05  4.3664186e-05]",22050.0
,calm,strong,male,15,stretch,"[-1.0052209e-07 -2.4444401e-07 -7.8751498e-08 ... -1.4497625e-05
 -1.9772526e-05 -1.3802863e-05]",22050.0
,calm,strong,male,15,noise,"[ 0.00777114  0.00651421 -0.00743362 ... -0.00087246 -0.00148231
 -0.00224677]",22050.0
./Actor_15\03-01-02-02-01-02-15.wav,calm,strong,male,15,original,,
,calm,strong,male,15,pitch,"[-6.1199986e-05 -9.5431664e-05 -9.0078960e-05 ...  2.4585202e-05
  2.4935520e-05  3.5588833e-05]",22050.0
,calm,strong,male,15,stretch,"[-6.4785781e-05 -9.6183110e-05 -8.7325127e-05 ... -2.9666187e-05
 -3.0494532e-05 -2.8491542e-05]",22050.0
,calm,strong,male,15,noise,"[-0.00997839 -0.00646471  0.01002879 ... -0.00038201  0.00310928
 -0.00358655]",22050.0
./Actor_15\03-01-02-02-02-01-15.wav,calm,strong,male,15,original,,
,calm,strong,male,15,pitch,"[4.1606487e-05 6.1322819e-05 7.8525030e-05 ... 1.5032620e-05 1.6781647e-05
 1.7603357e-05]",22050.0
,calm,strong,male,15,stretch,"[4.27227278e-05 6.26190886e-05 7.01339668e-05 ... 1.95726079e-05
 1.88420581e-05 1.08406975e-05]",22050.0
,calm,strong,male,15,noise,"[ 0.00804778  0.00540326  0.00081654 ... -0.0015759  -0.00218444
 -0.00250773]",22050.0
./Actor_15\03-01-02-02-02-02-15.wav,calm,strong,male,15,original,,
,calm,strong,male,15,pitch,"[-9.5245459e-06 -4.9248461e-06  1.8195931e-06 ... -5.5182636e-06
 -4.9178726e-07 -4.6049486e-06]",22050.0
,calm,strong,male,15,stretch,"[-8.5954680e-06 -8.2607348e-06  3.8727790e-06 ... -7.0394490e-05
 -6.8462963e-05 -6.2260166e-05]",22050.0
,calm,strong,male,15,noise,"[ 0.00195221 -0.00462189  0.00237016 ... -0.00710823  0.00198176
 -0.00547292]",22050.0
./Actor_15\03-01-03-01-01-01-15.wav,happy,normal,male,15,original,,
,happy,normal,male,15,pitch,"[ 1.7208451e-05  4.6570505e-05  2.9953977e-05 ... -4.1437943e-06
 -8.2456600e-06 -3.6221346e-07]",22050.0
,happy,normal,male,15,stretch,"[ 1.9843725e-05  4.2417851e-05  3.9305865e-05 ... -8.3913592e-06
 -7.1329364e-06 -1.1615913e-05]",22050.0
,happy,normal,male,15,noise,"[ 0.00620923  0.0015517   0.00419785 ... -0.00102102  0.00391037
 -0.00193518]",22050.0
./Actor_15\03-01-03-01-01-02-15.wav,happy,normal,male,15,original,,
,happy,normal,male,15,pitch,"[-4.9918860e-09 -3.1728327e-08  1.4904394e-08 ...  1.0047990e-03
  1.0289724e-03  1.0241815e-03]",22050.0
,happy,normal,male,15,stretch,"[ 3.2561275e-08 -6.2655779e-08  2.0854676e-08 ... -2.0786629e-03
 -2.0811881e-03 -2.1934866e-03]",22050.0
,happy,normal,male,15,noise,"[-0.00963235  0.01061201 -0.00190643 ... -0.00253432 -0.00495674
 -0.00203798]",22050.0
./Actor_15\03-01-03-01-02-01-15.wav,happy,normal,male,15,original,,
,happy,normal,male,15,pitch,"[-3.2443106e-05 -3.0942087e-05 -3.6377918e-05 ... -1.3505851e-05
 -1.6495273e-05 -1.5606154e-05]",22050.0
,happy,normal,male,15,stretch,"[-3.3270102e-05 -3.4474262e-05 -2.8851258e-05 ... -6.6998298e-05
 -7.4118339e-05 -8.1928367e-05]",22050.0
,happy,normal,male,15,noise,"[-0.00086957 -0.00171423 -0.00115651 ... -0.00817305  0.00286809
  0.00563748]",22050.0
./Actor_15\03-01-03-01-02-02-15.wav,happy,normal,male,15,original,,
,happy,normal,male,15,pitch,"[-2.4126194e-07 -8.9383548e-08  1.2146320e-05 ... -4.3546634e-06
 -8.6125801e-06 -1.0222806e-05]",22050.0
,happy,normal,male,15,stretch,"[ 1.0422990e-06 -2.3245564e-06  1.1816557e-05 ... -2.8389806e-05
 -2.9914614e-05 -2.3311632e-05]",22050.0
,happy,normal,male,15,noise,"[ 0.00379991  0.00381969  0.003676   ... -0.00403541 -0.00867902
 -0.00243304]",22050.0
./Actor_15\03-01-03-02-01-01-15.wav,happy,strong,male,15,original,,
,happy,strong,male,15,pitch,"[-3.0440224e-05 -6.0968887e-05 -5.3261509e-05 ...  1.3200792e-04
  1.3599408e-04  1.6097687e-04]",22050.0
,happy,strong,male,15,stretch,"[-3.2440621e-05 -5.8625152e-05 -5.8588626e-05 ... -3.7138335e-07
 -4.7896683e-06 -1.9438260e-06]",22050.0
,happy,strong,male,15,noise,"[-6.11499571e-03  9.68840291e-03  5.83217460e-03 ...  3.22492666e-03
  8.62836893e-05  2.07440412e-03]",22050.0
./Actor_15\03-01-03-02-01-02-15.wav,happy,strong,male,15,original,,
,happy,strong,male,15,pitch,"[-3.8539092e-06  6.9254502e-06  7.6298320e-06 ...  6.4014515e-05
  7.3901858e-05  4.9331491e-05]",22050.0
,happy,strong,male,15,stretch,"[-2.1733038e-06  2.9396767e-06  1.2781663e-05 ... -1.5358242e-05
 -1.3482037e-05 -1.2902184e-06]",22050.0
,happy,strong,male,15,noise,"[ 0.00213843  0.00323726  0.00303219 ... -0.0010197   0.00021578
 -0.00151834]",22050.0
./Actor_15\03-01-03-02-02-01-15.wav,happy,strong,male,15,original,,
,happy,strong,male,15,pitch,"[-2.77001927e-05 -8.41586007e-06 -8.61529406e-06 ... -1.15524035e-05
 -1.81426039e-05 -1.24966700e-05]",22050.0
,happy,strong,male,15,stretch,"[-2.8712486e-05 -1.3328000e-05 -1.1858574e-06 ...  8.4192825e-06
  8.0763311e-06  5.0064491e-06]",22050.0
,happy,strong,male,15,noise,"[ 0.0063908   0.00255669 -0.00276572 ...  0.00233132  0.0035207
 -0.00292411]",22050.0
./Actor_15\03-01-03-02-02-02-15.wav,happy,strong,male,15,original,,
,happy,strong,male,15,pitch,"[ 3.6329042e-05  1.6734473e-05  2.9951816e-06 ... -8.2211827e-06
 -2.2022628e-05 -1.8980880e-05]",22050.0
,happy,strong,male,15,stretch,"[ 3.8218612e-05  2.2271619e-05 -3.1368847e-06 ...  3.8882714e-05
  4.1888230e-05  4.2815114e-05]",22050.0
,happy,strong,male,15,noise,"[-0.00097783 -0.0062174   0.01082154 ...  0.0065904   0.00240698
  0.00312078]",22050.0
./Actor_15\03-01-04-01-01-01-15.wav,sad,normal,male,15,original,,
,sad,normal,male,15,pitch,"[-2.3831151e-05 -1.0511446e-06 -9.5427022e-06 ... -1.1229963e-06
 -4.2897595e-06 -3.0170304e-06]",22050.0
,sad,normal,male,15,stretch,"[-2.5068552e-05 -4.8027518e-06 -3.1293814e-06 ...  2.2006654e-05
  2.1208145e-05  1.5048525e-05]",22050.0
,sad,normal,male,15,noise,"[ 0.00420935 -0.00196417 -0.00745414 ...  0.00280873 -0.00768137
 -0.00297479]",22050.0
./Actor_15\03-01-04-01-01-02-15.wav,sad,normal,male,15,original,,
,sad,normal,male,15,pitch,"[-9.6105621e-05 -1.7159412e-04 -1.5012997e-04 ... -3.8473379e-05
 -3.3113694e-05 -3.9282357e-05]",22050.0
,sad,normal,male,15,stretch,"[-9.9984209e-05 -1.7211329e-04 -1.5110987e-04 ... -2.4856146e-05
 -1.8614934e-05 -3.1969739e-05]",22050.0
,sad,normal,male,15,noise,"[-0.00308833  0.00168764  0.00254356 ... -0.00593097  0.00042452
  0.00872725]",22050.0
./Actor_15\03-01-04-01-02-01-15.wav,sad,normal,male,15,original,,
,sad,normal,male,15,pitch,"[-2.5659436e-05 -1.3940813e-05 -1.7525723e-05 ...  5.2344778e-05
  5.1772084e-05  5.6912977e-05]",22050.0
,sad,normal,male,15,stretch,"[-2.6697799e-05 -1.7609445e-05 -1.0230220e-05 ... -5.4244317e-08
 -6.1561627e-06 -6.3570083e-06]",22050.0
,sad,normal,male,15,noise,"[-0.0061021  -0.00930023  0.00253404 ...  0.0055896   0.00720369
  0.0028031 ]",22050.0
./Actor_15\03-01-04-01-02-02-15.wav,sad,normal,male,15,original,,
,sad,normal,male,15,pitch,"[ 8.0552127e-05  1.1672178e-04  1.2493107e-04 ... -4.8848357e-05
 -4.8274760e-05 -5.6222321e-05]",22050.0
,sad,normal,male,15,stretch,"[8.53311212e-05 1.16917916e-04 1.18858276e-04 ... 2.91924953e-05
 3.46429697e-05 3.67831162e-05]",22050.0
,sad,normal,male,15,noise,"[-0.00255095  0.00266419  0.00188732 ... -0.00081371  0.00531278
 -0.00113757]",22050.0
./Actor_15\03-01-04-02-01-01-15.wav,sad,strong,male,15,original,,
,sad,strong,male,15,pitch,"[-4.1124109e-05 -6.2913430e-05 -3.9341667e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050.0
,sad,strong,male,15,stretch,"[-4.3817978e-05 -6.3410538e-05 -4.3778629e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050.0
,sad,strong,male,15,noise,"[-0.0034505   0.00339482  0.00829251 ...  0.01055681  0.00279045
  0.00200857]",22050.0
./Actor_15\03-01-04-02-01-02-15.wav,sad,strong,male,15,original,,
,sad,strong,male,15,pitch,"[ 1.4101528e-06 -1.0475798e-05 -4.8257289e-06 ...  5.4278637e-05
  6.1033719e-05  5.5503649e-05]",22050.0
,sad,strong,male,15,stretch,"[ 3.45816807e-06 -1.18349735e-05 -4.17284809e-06 ... -2.44057635e-04
 -2.35220796e-04 -2.37020315e-04]",22050.0
,sad,strong,male,15,noise,"[-0.00139129 -0.00117904 -0.00354593 ...  0.00956646  0.00422373
 -0.00076528]",22050.0
./Actor_15\03-01-04-02-02-01-15.wav,sad,strong,male,15,original,,
,sad,strong,male,15,pitch,"[-7.2731171e-05 -1.2578374e-04 -1.1932209e-04 ... -2.9405828e-05
 -3.3924804e-05 -2.5573394e-05]",22050.0
,sad,strong,male,15,stretch,"[-7.7262892e-05 -1.2290193e-04 -1.2287097e-04 ... -1.3874207e-05
 -1.9102983e-05 -4.1631338e-06]",22050.0
,sad,strong,male,15,noise,"[ 0.00788257 -0.00266793  0.00346245 ...  0.00097269  0.00259105
 -0.00241385]",22050.0
./Actor_15\03-01-04-02-02-02-15.wav,sad,strong,male,15,original,,
,sad,strong,male,15,pitch,"[ 9.0492199e-07 -6.8118538e-08 -1.1616151e-05 ...  1.5628780e-04
  1.0879737e-04  6.3158572e-05]",22050.0
,sad,strong,male,15,stretch,"[-5.2807155e-07  2.2358320e-06 -1.0115276e-05 ... -2.5440479e-04
 -2.3353376e-04 -1.7675293e-04]",22050.0
,sad,strong,male,15,noise,"[ 0.0017404   0.00303232  0.00555787 ... -0.0062666  -0.0046005
 -0.00628405]",22050.0
./Actor_15\03-01-05-01-01-01-15.wav,angry,normal,male,15,original,,
,angry,normal,male,15,pitch,"[ 6.9026464e-05  5.7231769e-05  6.4154861e-05 ... -4.6443745e-08
  3.3037570e-06  4.9363998e-06]",22050.0
,angry,normal,male,15,stretch,"[7.37097434e-05 6.24021268e-05 4.87415564e-05 ... 5.87297973e-06
 3.35366394e-06 1.05213085e-05]",22050.0
,angry,normal,male,15,noise,"[ 0.00210231  0.00216522 -0.00095831 ... -0.00182772 -0.00165871
 -0.01157057]",22050.0
./Actor_15\03-01-05-01-01-02-15.wav,angry,normal,male,15,original,,
,angry,normal,male,15,pitch,"[ 1.90775609e-06 -2.41447765e-06  3.93409755e-06 ... -9.72449197e-05
 -9.11804382e-05 -1.06207626e-04]",22050.0
,angry,normal,male,15,stretch,"[ 1.7753189e-07  3.7051481e-07 -1.4367863e-06 ... -1.7022399e-05
 -9.7183756e-06 -1.9579224e-05]",22050.0
,angry,normal,male,15,noise,"[ 0.00318235 -0.01162951 -0.00355493 ...  0.00352718  0.00153312
 -0.00441722]",22050.0
./Actor_15\03-01-05-01-02-01-15.wav,angry,normal,male,15,original,,
,angry,normal,male,15,pitch,"[ 7.1787163e-09 -1.7756928e-09  4.7396402e-09 ... -1.8470819e-05
 -1.5832942e-05 -7.1247769e-06]",22050.0
,angry,normal,male,15,stretch,"[ 1.1619636e-08 -6.5019647e-09  8.4521243e-09 ...  2.9337036e-05
  2.6864514e-05  2.4495559e-05]",22050.0
,angry,normal,male,15,noise,"[ 0.00102515  0.00448936 -0.00898826 ...  0.00522576  0.00402565
  0.00317495]",22050.0
./Actor_15\03-01-05-01-02-02-15.wav,angry,normal,male,15,original,,
